Time,SBUS A          V-node,SBUS B          V-node,SBUS C          V-node,SBUS A 22   A I-branch,SBUS B 22   B I-branch,SBUS C 22   C I-branch,TACS   PV001V I-branch,TACS   PV001I I-branch,TACS   PV001W I-branch,TACS   PV002V I-branch,TACS   PV002I I-branch,TACS   PV002W I-branch,TACS   ST001V I-branch,TACS   ST001I I-branch,TACS   ST001W I-branch,TACS   ST002V I-branch,TACS   ST002I I-branch,TACS   ST002W I-branch,TACS   ST003V I-branch,TACS   ST003I I-branch,TACS   ST003W I-branch
0,86604,-8,-86597,99999,419,-86341,-99999,-99999,-99999,-99999,-99999,-94498,-99999,-99999,-94498,-99999,-99999,-99999,-99999,-99999,-94498
50,85646,1877,-87524,99336,2976,-87799,-99984,-97525,62162,87106,-97363,-94498,87106,-97363,-94498,-99984,-97529,62162,87106,-97363,-94498
100,84659,3761,-88421,98526,5530,-89138,-99656,-92636,62162,87153,-92157,-94228,87153,-92157,-94228,-99656,-92648,62162,87153,-92157,-94228
150,83641,5644,-89286,97454,8080,-90265,-98960,-87868,61968,87297,-87081,-93103,87297,-87081,-93103,-98960,-87888,61968,87297,-87081,-93103
200,82593,7525,-90119,96230,10625,-91268,-98250,-83218,61673,87485,-82136,-91445,87485,-82136,-91445,-98250,-83246,61673,87485,-82136,-91445
250,81516,9403,-90920,94974,13151,-92230,-97553,-78682,61483,87687,-77318,-89819,87687,-77318,-89819,-97553,-78718,61483,87687,-77318,-89819
300,80410,11278,-91688,93682,15654,-93146,-96889,-74259,61310,87884,-72625,-88154,87884,-72625,-88154,-96889,-74302,61310,87884,-72625,-88154
350,79275,13149,-92424,92348,18136,-94012,-96255,-69945,61146,88077,-68053,-86457,88077,-68053,-86457,-96255,-69995,61146,88077,-68053,-86457
400,78112,15015,-93128,90967,20597,-94825,-95651,-65737,60987,88265,-63599,-84732,88265,-63599,-84732,-95651,-65794,60987,88265,-63599,-84732
450,76921,16875,-93798,89537,23035,-95581,-95076,-61633,60833,88450,-59260,-82975,88450,-59260,-82975,-95076,-61697,60833,88450,-59260,-82975
500,75703,18730,-94435,88055,25451,-96278,-94532,-57631,60683,88632,-55034,-81199,88632,-55034,-81199,-94532,-57701,60683,88632,-55034,-81199
550,74459,20578,-95038,86522,27842,-96915,-94016,-53727,60539,88809,-50917,-79396,88809,-50917,-79396,-94016,-53804,60539,88809,-50917,-79396
600,73187,22419,-95608,84936,30207,-97491,-93531,-49920,60398,88984,-46906,-77573,88984,-46906,-77573,-93531,-50003,60398,88984,-46906,-77573
650,71890,24252,-96143,83299,32545,-98005,-93074,-46206,60263,89155,-43000,-75730,89155,-43000,-75730,-93074,-46296,60263,89155,-43000,-75730
700,70567,26077,-96645,81614,34853,-98456,-92647,-42585,60133,89323,-39194,-73868,89323,-39194,-73868,-92647,-42681,60133,89323,-39194,-73868
750,69219,27892,-97112,79882,37129,-98846,-92249,-39053,60009,89488,-35487,-71986,89488,-35487,-71986,-92249,-39155,60009,89488,-35487,-71986
800,67846,29697,-97544,78108,39370,-99176,-91880,-35608,59890,89651,-31876,-70091,89651,-31876,-70091,-91880,-35715,59890,89651,-31876,-70091
850,66450,31491,-97942,76296,41575,-99447,-91540,-32248,59778,89810,-28359,-68176,89810,-28359,-68176,-91540,-32361,59778,89810,-28359,-68176
900,65029,33275,-98305,74451,43740,-99661,-91228,-28971,59672,89967,-24932,-66241,89967,-24932,-66241,-91228,-29090,59672,89967,-24932,-66241
950,63586,35046,-98633,72577,45864,-99821,-90945,-25775,59573,90120,-21595,-64287,90120,-21595,-64287,-90945,-25899,59573,90120,-21595,-64287
1000,62120,36805,-98927,70682,47944,-99928,-90690,-22658,59481,90272,-18344,-62312,90272,-18344,-62312,-90690,-22787,59481,90272,-18344,-62312
1050,60632,38551,-99184,68770,49977,-99987,-90463,-19618,59398,90420,-15178,-60312,90420,-15178,-60312,-90463,-19752,59398,90420,-15178,-60312
1100,59122,40284,-99407,66847,51963,-99999,-90265,-16653,59324,90566,-12093,-58285,90566,-12093,-58285,-90265,-16792,59324,90566,-12093,-58285
1150,57591,42002,-99595,64919,53899,-99970,-90094,-13761,59259,90709,-9089,-56238,90709,-9089,-56238,-90094,-13905,59259,90709,-9089,-56238
1200,56040,43705,-99747,62992,55783,-99901,-89951,-10940,59204,90849,-6163,-54152,90849,-6163,-54152,-89951,-11089,59204,90849,-6163,-54152
1250,54469,45393,-99863,61072,57616,-99797,-89835,-8189,59160,90986,-3313,-52047,90986,-3313,-52047,-89835,-8343,59160,90986,-3313,-52047
1300,52879,47064,-99944,59162,59396,-99661,-89746,-5507,59129,91121,-536,-49901,91121,-536,-49901,-89746,-5665,59129,91121,-536,-49901
1350,51269,48719,-99990,57268,61123,-99496,-89683,-2890,59110,91254,2168,-47717,91254,2168,-47717,-89683,-3052,59110,91254,2168,-47717
1400,49642,50356,-99999,55393,62798,-99305,-89647,-338,59107,91383,4801,-45505,91383,4801,-45505,-89647,-505,59107,91383,4801,-45505
1450,47997,51976,-99974,53542,64419,-99093,-89637,2151,59119,91510,7366,-43248,91510,7366,-43248,-89637,1980,59119,91510,7366,-43248
1500,46334,53577,-99913,51717,65989,-98861,-89653,4579,59149,91635,9865,-40958,91635,9865,-40958,-89653,4404,59149,91635,9865,-40958
1550,44656,55159,-99816,49920,67509,-98612,-89693,6946,59198,91757,12298,-38629,91757,12298,-38629,-89693,6767,59198,91757,12298,-38629
1600,42961,56721,-99684,48153,68978,-98348,-89759,9255,59269,91877,14668,-36260,91877,14668,-36260,-89759,9073,59269,91877,14668,-36260
1650,41251,58264,-99517,46417,70400,-98071,-89848,11508,59364,91994,16977,-33851,91994,16977,-33851,-89848,11321,59364,91994,16977,-33851
1700,39527,59785,-99314,44712,71776,-97784,-89961,13704,59487,92109,19225,-31410,92109,19225,-31410,-89961,13514,59487,92109,19225,-31410
1750,37788,61285,-99076,43038,73107,-97486,-90096,15846,59640,92221,21415,-28929,92221,21415,-28929,-90096,15653,59640,92221,21415,-28929
1800,36037,62764,-98802,41393,74396,-97179,-90254,17936,59827,92331,23548,-26422,92331,23548,-26422,-90254,17738,59827,92331,23548,-26422
1850,34272,64220,-98494,39777,75644,-96864,-90432,19974,60055,92440,25625,-23882,92440,25625,-23882,-90432,19773,60055,92440,25625,-23882
1900,32495,65654,-98150,38188,76854,-96539,-90630,21961,60328,92546,27648,-21309,92546,27648,-21309,-90630,21757,60328,92546,27648,-21309
1950,30706,67064,-97772,36623,78029,-96207,-90847,23900,60653,92650,29618,-18716,92650,29618,-18716,-90847,23692,60653,92650,29618,-18716
2000,28907,68450,-97359,35079,79169,-95865,-91081,25790,61040,92752,31537,-16103,92752,31537,-16103,-91081,25580,61040,92752,31537,-16103
